photo_filename,width,height,class,xmin,ymin,xmax,ymax
cleveland_1278393250254807244_20160622.jpg,1080,1349,Sunderland A.F.C.,0,32,997,1295
chicago_1634464584391124516_20171027.jpg,750,750,Sunkist,198,51,551,261
sf_1734696428763970816_20180314.jpg,1080,1080,Super Duper,208,749,314,998
chicago_1140353302426901985_20151215.jpg,1080,1080,Superdrug,824,151,958,320
la_2017_1537609638929213517_20170615.jpg,1080,797,Supreme,471,367,611,415
la_920780892922104202_20150215.jpg,640,640,Supreme,212,149,319,192
miami_1185345195076014711_20160215.jpg,750,750,Supreme,330,280,429,319
miami_1588119755470808815_20170824.jpg,1080,873,Supreme,226,362,348,410
la_2017_1660897002357501149_20171202.jpg,1080,1080,Supreme Industries,258,548,408,626
london_1879862415005320357_20180930.jpg,1080,916,Surgical Care Affiliates,657,819,837,894
houston_1285780044203236692_20160702.jpg,1080,1246,Sutter Home Winery,415,596,662,837
miami_1644404689659012974_20171109.jpg,640,438,Suzuki,322,94,406,130
chicago_1168373587360119447_20160122.jpg,1080,1080,Swiss International Air Lines,350,412,517,527
miami_1761885955411022627_20180420.jpg,1080,1080,Swiss International Air Lines,235,546,323,607
charlotte_1786475448134448263_20180524.jpg,1080,1080,Swoosh,389,89,496,149
la_2017_1545985663588749555_20170626.jpg,1080,1080,Swoosh,737,146,860,234
charlotte_1395119376264582595_20161130.jpg,1080,1080,Sylvia Young Theatre School,43,526,1079,1073
phoenix_1866172699691154075_20180911.jpg,1080,711,Synchrony Financial,703,42,870,89
london_1709870795499411977_20180208.jpg,1080,607,T-Mobile,401,322,544,407
chicago_1521130054279874305_20170523.jpg,1080,1080,TJ Maxx,214,360,293,433
la_1269116041830477312_20160609.jpg,480,320,TNT,360,226,391,258
la_921336440096235437_20150216.jpg,640,640,TNT,590,487,627,532
charlotte_1670336519145096356_20171215.jpg,750,594,TNT Serie,654,502,692,540
houston_1780997129907340238_20180517.jpg,1080,1080,TNT Serie,647,816,713,878
sf_1779695326594594458_20180515.jpg,1080,1080,TNT Serie,991,7,1062,69
charlotte_1801843457086650110_20180614.jpg,1080,1350,TP-Link,744,1102,849,1188
sf_1318385021639472364_20160816.jpg,1080,1080,TSheets,414,518,551,674
miami_1438652772726961747_20170129.jpg,480,480,TV Venezuela,240,302,372,392
miami_1633480268685089568_20171025.jpg,1080,1182,TV3,1,633,64,738
chicago_1650275233997215619_20171117.jpg,1080,1350,Tachikara,156,1133,311,1208
sf_1086678494432832130_20151002.jpg,1080,1080,Taco Bell,401,484,484,616
london_1782230884259453381_20180518.jpg,1080,1080,Tapestry,819,324,877,387
miami_1780925788411276517_20180517.jpg,1080,1031,Tapestry,419,566,510,625
la_1351935373454177970_20161002.jpg,750,936,Target Corporation,583,267,660,390
sf_1861975043014426369_20180905.jpg,1080,1080,Target Corporation,567,151,679,271
london_1847987504357899642_20180817.jpg,1080,718,Tata DoCoMo,363,151,448,211
miami_1201612319516787341_20160308.jpg,1080,1080,Tata Group,22,23,93,100
charlotte_1746680182222936142_20180330.jpg,1080,1237,Teavana,371,772,773,906
houston_1828585143158340345_20180721.jpg,1080,1080,Teavana,241,619,802,782
sf_1087737405179953853_20151003.jpg,1080,820,TechCrunch,454,301,910,556
miami_1461199304999085482_20170301.jpg,1080,910,Teleamazonas,707,594,885,725
chicago_1657809600785050507_20171128.jpg,1080,1080,Telemundo,439,446,513,517
houston_1507335235837537812_20170504.jpg,1080,1080,Telemundo,431,907,508,990
houston_1789580008319468084_20180529.jpg,1080,1208,Telemundo,323,800,415,888
houston_1806590413143787541_20180621.jpg,750,750,Telemundo,427,92,470,129
la_1073352726912065855_20150913.jpg,1080,1080,Telemundo,452,764,573,869
la_1187402728458356116_20160218.jpg,1080,1080,Telemundo,28,860,277,1071
miami_1239807012218214488_20160430.jpg,1080,1080,Telemundo,159,191,267,279
miami_1502590735319421107_20170428.jpg,1080,1080,Telemundo,693,310,845,427
miami_1502625953321371502_20170428.jpg,1080,1080,Telemundo,780,372,906,487
miami_1503325800886338219_20170429.jpg,1080,1110,Telemundo,268,8,378,88
miami_1588791063932720802_20170824.jpg,750,750,Telemundo,56,15,118,63
miami_1622560932122417540_20171010.jpg,1080,607,Telemundo,803,487,870,551
miami_1625847775349240992_20171015.jpg,1080,855,Telemundo,791,788,855,848
miami_1641695684392555100_20171105.jpg,1080,1080,Telemundo,797,974,873,1055
miami_1076223391663648340_20150917.jpg,480,480,Telemundo Deportes,428,429,468,464
miami_1635257885947473148_20171028.jpg,750,549,Telemundo Deportes,237,44,339,132
miami_1762783851217647838_20180422.jpg,1080,900,Telemundo Deportes,0,27,253,254
charlotte_1810276521590277932_20180626.jpg,1080,1080,Televisa Deportes,903,1,1022,96
houston_1727667714154525344_20180304.jpg,1080,1079,Tequila Herradura,477,910,606,1078
chicago_1483023858722536525_20170401.jpg,1080,1080,"Tesla, Inc.",100,475,189,575
houston_1335726405031788630_20160909.jpg,1080,1080,Texan,102,650,224,759
houston_1372570746907616319_20161030.jpg,750,750,Texan,291,101,439,232
houston_1733755628877065284_20180313.jpg,1080,1080,Texan,251,335,484,570
houston_1758880914594572452_20180416.jpg,1080,1350,Texan,712,1101,946,1329
houston_1898284921517139604_20181026.jpg,1080,1080,Texan,2,710,137,865
charlotte_1837200957260654243_20180802.jpg,1080,1080,Texas A&M University,508,282,638,392
houston_1558437384160736075_20170714.jpg,1080,1349,Texas A&M University,91,884,209,1040
houston_1879571039174597593_20180930.jpg,1080,1080,Texas A&M University,477,546,563,644
miami_1920339949771552342_20181125.jpg,1080,1080,Texas A&M University,450,1012,655,1072
phoenix_1215537180467801469_20160328.jpg,1080,1080,Texas Christian University,747,444,842,505
charlotte_1823007465516569611_20180714.jpg,1080,1346,Texas Pete,283,564,383,660
houston_1421867411841376712_20170106.jpg,1080,1349,Texas Southern University,710,825,820,926
houston_1514740078190472216_20170514.jpg,1080,1350,Texas Southern University,500,528,641,684
houston_1455419615702657538_20170221.jpg,1080,1080,Texas Tech University,483,410,625,548
la_1023531561305816248_20150707.jpg,612,612,Texas Tech University,500,22,541,74
phoenix_1714039222262597333_20180213.jpg,1080,1145,Texas Tech University,241,276,315,377
london_1801610826190559322_20180614.jpg,1080,1350,TfL Rail,127,298,198,386
chicago_1112732166142119455_20151107.jpg,1080,1080,The Art Institutes,282,387,834,492
london_1690319487142526549_20180112.jpg,1080,1080,The CW,972,680,1080,756
la_2017_1491252604573933922_20170412.jpg,640,640,The Coca-Cola Company,34,487,87,619
la_1238235216955370090_20160428.jpg,1080,1080,The Coffee Bean & Tea Leaf,389,716,533,855
la_1059689110245452564_20150825.jpg,640,640,The Hershey Company,356,390,443,425
la_2017_1489490484241754998_20170409.jpg,1080,1080,The Home Depot,390,808,671,1076
houston_1880155687595015134_20181001.jpg,750,937,The Honest Company,170,466,291,521
cleveland_1664320463110020162_20171207.jpg,1080,1080,The J.M. Smucker Company,690,815,867,881
sf_1558061252121710070_20170713.jpg,750,938,The LEAGUE,534,32,631,85
charlotte_1682920393503202559_20180101.jpg,1080,1124,The Lego Group,2,4,780,787
sf_1571976264260849050_20170801.jpg,640,640,The Lego Group,0,106,580,440
miami_1683651150288390686_20180102.jpg,1080,726,The Related Companies,621,32,905,72
miami_1649293992851722763_20171116.jpg,1080,720,The Saudi Investment Bank,240,53,310,107
chicago_1440713825291608586_20170201.jpg,1080,1080,The Second City,343,19,579,119
chicago_1741149530882382306_20180323.jpg,1080,1349,The Second City,1,319,220,393
charlotte_1591017161236942408_20170828.jpg,1080,1134,The Texas Tribune,484,380,593,533
chicago_1520480704718676173_20170522.jpg,1080,911,The Texas Tribune,863,770,991,907
houston_1190137238028216426_20160221.jpg,1080,1080,The Texas Tribune,494,58,577,150
houston_1614823128042845490_20170929.jpg,1080,1080,The Texas Tribune,440,650,509,715
houston_1736680888387527918_20180317.jpg,1080,607,The Texas Tribune,601,471,683,572
houston_1791639967280013052_20180531.jpg,1080,1080,The Texas Tribune,49,999,114,1062
houston_1902621022495154370_20181031.jpg,1080,1080,The Texas Tribune,733,2,840,143
la_1084643442267309373_20150929.jpg,1080,1080,The Texas Tribune,799,784,1015,936
la_2017_1595980812016673636_20170903.jpg,1080,1080,The Texas Tribune,544,29,1063,511
la_984542401505440605_20150514.jpg,640,640,The Texas Tribune,368,560,434,618
miami_1098568054559199389_20151018.jpg,750,779,The Texas Tribune,390,511,425,548
miami_1322825263193502070_20160823.jpg,750,417,The Texas Tribune,425,100,485,167
miami_1468435998290509009_20170311.jpg,1080,1271,The Texas Tribune,509,391,587,487
miami_1860540981722253079_20180903.jpg,1080,1080,The Texas Tribune,517,36,639,152
sf_1507069958466553778_20170504.jpg,1080,1080,The Texas Tribune,72,313,285,557
sf_1791125371266208145_20180531.jpg,1080,1080,The Timberland Company,815,560,913,656
chicago_1432429917077709168_20170121.jpg,1080,897,The Trump Organization,128,67,487,169
chicago_1535318865456813576_20170612.jpg,1080,1080,The Trump Organization,357,30,656,216
chicago_1548845872925403421_20170630.jpg,640,640,The Trump Organization,191,359,293,402
chicago_1628390319014137548_20171018.jpg,750,750,The Trump Organization,478,46,653,184
phoenix_1358123746799668735_20161010.jpg,1080,1080,The Trump Organization,676,339,794,395
miami_1353348093483411236_20161004.jpg,1080,1080,The Voice,0,29,810,609
cleveland_1692331921315950301_20180114.jpg,1080,1080,The Word Network,457,318,663,413
miami_1302264521599023400_20160725.jpg,750,759,Thiagarajar College of Engineering,73,24,491,301
houston_1802659613558393845_20180616.jpg,1080,1350,Thierry Henry,16,52,1080,1082
sf_1505301245836227275_20170501.jpg,1080,1080,Thierry Henry,205,0,888,1063
miami_1477175446415323872_20170323.jpg,1080,1080,Three Olives Vodka,171,43,273,97
chicago_1077587954286752141_20150919.jpg,1080,1080,Tigres UANL,545,563,1080,1071
charlotte_951817268444367873_20150330.jpg,640,640,Time Warner Cable,559,215,621,267
la_1075671874192557896_20150917.jpg,1080,1080,Time Warner Cable,695,0,799,85
phoenix_1760637810995550912_20180419.jpg,1080,565,Titleist,394,67,524,155
charlotte_1816997784830792058_20180705.jpg,1080,1080,Tito's Vodka,164,280,483,419
phoenix_1338888292183186367_20160914.jpg,1080,1080,Toastmasters International,967,278,1078,393
phoenix_1132397091823116096_20151204.jpg,1080,1350,Toblerone,395,11,850,137
london_1880832426072528383_20181001.jpg,1080,1080,Tod's,827,642,970,700
london_1925507570333034602_20181202.jpg,1080,1080,Tokyo FM,299,6,357,60
miami_1759941529998629584_20180418.jpg,1080,1349,Tokyo FM,481,8,910,114
chicago_1733600440459679904_20180312.jpg,750,750,TomTom,26,643,234,721
la_2017_1500415463996376134_20170425.jpg,1080,1080,Top Rank,262,724,386,798
la_2017_1574365667234623224_20170805.jpg,1080,698,Top Rank,850,467,957,517
la_2017_1575780102967494910_20170807.jpg,1080,780,Top Rank,846,512,945,574
charlotte_1533074451771341384_20170609.jpg,1080,1080,Topgolf,31,142,262,201
charlotte_1671180523992317439_20171216.jpg,1080,1080,Topgolf,636,174,1080,257
houston_1102715683730585029_20151024.jpg,1080,1080,Topgolf,805,562,966,738
chicago_1691834964709225764_20180114.jpg,1080,1350,Toppan,765,346,907,442
houston_1762715373408330974_20180421.jpg,1080,1080,Toronto FC,575,667,825,903
charlotte_1712639357447577873_20180211.jpg,750,750,Toronto Raptors,11,596,144,731
miami_1655260455294111064_20171124.jpg,1080,810,Toshiba,555,437,852,552
chicago_1778803985312834563_20180514.jpg,1080,1080,Toyota Financial Services,313,433,699,510
chicago_1788700426096724880_20180527.jpg,1080,1350,Toyota Financial Services,256,464,594,562
london_1687266189264220325_20180107.jpg,1080,1352,Transport for London,577,7,721,151
london_1690050569718555977_20180111.jpg,1080,1080,Transport for London,515,966,582,1025
london_1690615551762622729_20180112.jpg,1080,1080,Transport for London,373,175,681,428
london_1698915892991390061_20180123.jpg,1080,1350,Transport for London,882,204,972,322
london_1700981064840964193_20180126.jpg,1080,607,Transport for London,433,148,731,362
london_1706105926573177025_20180202.jpg,1080,875,Transport for London,696,159,935,346
london_1725570940429243344_20180301.jpg,1080,1080,Transport for London,232,204,485,408
london_1727284944496232942_20180304.jpg,1080,1350,Transport for London,547,769,768,956
london_1728546011361523277_20180305.jpg,1080,1350,Transport for London,464,102,656,265
london_1741336148376147929_20180323.jpg,1080,1080,Transport for London,307,962,473,1079
london_1769861099065555110_20180501.jpg,1080,718,Transport for London,352,215,433,316
london_1770759165795550308_20180503.jpg,1080,721,Transport for London,439,473,654,648
london_1773679824483518168_20180507.jpg,1080,1350,Transport for London,558,41,926,333
london_1775401248902445205_20180509.jpg,1080,1350,Transport for London,414,190,658,402
london_1781230894934926177_20180517.jpg,1080,810,Transport for London,733,605,842,702
london_1808405578285037432_20180624.jpg,1080,1332,Transport for London,720,301,1033,561
london_1840350757023523302_20180807.jpg,1080,1080,Transport for London,277,255,370,337
london_1841707602791139211_20180808.jpg,1080,810,Transport for London,535,65,671,186
london_1843362214558254154_20180811.jpg,1080,747,Transport for London,377,98,500,206
london_1858512227577980954_20180901.jpg,1080,1080,Transport for London,200,68,402,240
london_1865382445270773683_20180910.jpg,1080,1350,Transport for London,642,281,1031,588
london_1903937639503713863_20181102.jpg,1080,1350,Transport for London,335,271,599,480
london_1925817095146589538_20181203.jpg,1080,1080,Transport for London,439,689,645,854
london_1926452463013942363_20181203.jpg,1080,1350,Transport for London,208,129,327,227
london_1933169664977655336_20181213.jpg,1080,1080,Transport for London,575,326,779,492
la_1710229676323823439_20180208.jpg,640,640,Travis High School,16,1,399,560
charlotte_1602198269025804416_20170912.jpg,1080,1350,Trek Bicycle Corporation,552,1192,689,1340
sf_1565491489432312269_20170723.jpg,1080,1350,Triscuit,110,1073,334,1211
chicago_1710185513616282011_20180208.jpg,1080,1080,Triumph Motorcycles Ltd,346,323,450,364
cleveland_1071140063699647066_20150910.jpg,1080,1080,Tullamore Dew,130,801,264,901
la_1155097505861123339_20160104.jpg,1080,905,Tunes,635,334,913,438
la_1320665950349861694_20160820.jpg,750,750,Tunes,84,437,199,477
london_1694708611095120219_20180118.jpg,1080,1080,Turkish Airlines,716,587,1017,718
cleveland_1683366217584408543_20180102.jpg,1080,1097,Turning Point USA,0,955,161,1066
phoenix_1588541533917597036_20170824.jpg,1080,1080,Turning Point USA,19,19,210,138
phoenix_1726524251118294498_20180303.jpg,1080,1349,Twix,130,304,207,410
miami_1929267692575730120_20181207.jpg,1080,1080,Tyson Foods,41,151,404,239
houston_1885866524550253744_20181008.jpg,1080,1080,Tyvek,147,856,254,915
charlotte_1210118105931215668_20160320.jpg,1080,809,U-Haul,201,82,581,155
houston_1625530407439041864_20171014.jpg,1080,839,U-Haul,0,23,382,100
phoenix_1319135131277834373_20160817.jpg,1080,1080,U-Haul,198,968,283,1040
sf_1686775206327611650_20180107.jpg,1080,607,U-Haul,119,1,275,125
charlotte_1408835261841063488_20161219.jpg,1080,1080,U.S. Customs and Border Protection,737,196,824,257
phoenix_1677804700312732974_20171225.jpg,1080,809,UCLA Bruins football,491,470,554,517
chicago_964103249717387392_20150416.jpg,640,640,UIC College of Pharmacy,59,114,93,165
chicago_1299274388260233433_20160721.jpg,750,698,UNICEF,30,25,175,174
cleveland_1532839443425615278_20170608.jpg,1080,1350,USA Basketball,954,1276,1032,1349
charlotte_1489520568894274362_20170410.jpg,1080,1349,USA Football,209,289,615,642
charlotte_1673390581622782366_20171219.jpg,1080,1082,USA Football,510,995,618,1081
charlotte_1735641179893397587_20180315.jpg,1080,1080,USA Gymnastics,601,232,688,287
houston_1807561191298271998_20180622.jpg,1080,1080,USA Network,451,275,611,374
la_1721250984242910484_20180223.jpg,1080,1079,USA Network,958,454,1040,518
miami_1705067324200402975_20180201.jpg,750,750,USA Network,397,81,578,148
sf_1735080768634142640_20180314.jpg,1080,774,USA Network,765,274,846,339
charlotte_1459055466629786219_20170226.jpg,1080,718,USA Technologies,108,438,319,563
phoenix_1661365718144330462_20171203.jpg,1080,809,USA Volleyball,941,287,1020,356
miami_1500114960695720544_20170424.jpg,1080,1080,USL League Two,480,768,595,889
miami_1524913866235421970_20170528.jpg,1080,1080,USL League Two,895,943,1003,1060
sf_1836555179912564476_20180801.jpg,1080,969,Uber,105,508,518,616
london_1884167506580912465_20181006.jpg,1080,1350,Ubisoft,993,1117,1078,1214
sf_1396575499597513840_20161202.jpg,1080,1300,Ubisoft,813,1099,941,1228
la_1124651641346766147_20151123.jpg,750,750,Ulta Beauty,475,663,673,727
charlotte_1662385787096164433_20171204.jpg,750,750,Ultimate Fighting Championship,223,608,497,672
charlotte_1690131803884233045_20180111.jpg,1080,1080,Ultimate Fighting Championship,427,1,654,123
charlotte_1700772243540652404_20180126.jpg,750,750,Ultimate Fighting Championship,408,133,515,190
chicago_1068064036208847860_20150906.jpg,1080,938,Ultimate Fighting Championship,636,544,745,626
cleveland_1085441273166649888_20150930.jpg,640,640,Ultimate Fighting Championship,21,4,142,80
houston_1850856096581665776_20180821.jpg,1080,1350,Ultimate Fighting Championship,440,802,545,902
houston_1898405767904675301_20181026.jpg,1080,1334,Ultimate Fighting Championship,393,1138,508,1277
la_1244530487224914762_20160507.jpg,1080,1185,Ultimate Fighting Championship,464,428,528,493
la_2017_1469599526004531162_20170313.jpg,612,612,Ultimate Fighting Championship,154,429,398,582
london_1804090903088168796_20180618.jpg,1080,1080,Ultimate Fighting Championship,495,34,650,106
london_1938201472776978593_20181220.jpg,640,640,Ultimate Fighting Championship,196,505,399,557
miami_1651175455165859144_20171119.jpg,750,750,Ultimate Fighting Championship,174,317,337,396
miami_1872431284719857163_20180920.jpg,1080,1334,Ultimate Fighting Championship,418,99,653,211
phoenix_1701858816856257791_20180127.jpg,1080,1080,Ultimate Fighting Championship,48,2,284,180
phoenix_1798294707944829163_20180610.jpg,1080,1080,Ultimate Fighting Championship,408,37,663,202
phoenix_1881670229967022856_20181003.jpg,750,937,Ultimate Fighting Championship,23,631,92,701
miami_1211089492870064509_20160321.jpg,1080,1078,Ultra Music,0,4,249,251
miami_1750144750307978576_20180404.jpg,1080,1080,Ultra Music,955,532,1037,606
houston_1681504855002225659_20171230.jpg,1080,1080,Umbro,579,555,657,624
houston_1791414321484353086_20180531.jpg,1080,607,Umbro,235,479,306,529
houston_1888081513985353269_20181011.jpg,1080,1080,Union Pacific Railroad,69,471,302,626
chicago_1747000829774258633_20180331.jpg,1080,1350,Uniqlo,858,1050,1035,1131
sf_1205002910726011383_20160313.jpg,1080,1350,Uniqlo,835,156,1077,285
houston_1676308446113651522_20171223.jpg,1080,1080,United Airlines,24,129,364,287
la_2017_1662970449971147426_20171205.jpg,640,640,United Airlines,138,99,174,179
sf_1530780736372749410_20170605.jpg,1080,1080,United Airlines,257,161,940,314
sf_1563334740978522267_20170720.jpg,1080,1080,United Airlines,437,535,591,596
miami_1669402847361781971_20171214.jpg,1080,1080,United Bank of India,603,226,738,350
charlotte_1541528853520175176_20170620.jpg,1080,1080,United Kingdom,626,765,699,825
charlotte_1705179941564149135_20180201.jpg,1080,1350,United Kingdom,397,260,807,538
houston_1858545376102725572_20180901.jpg,1080,896,United Kingdom,805,365,1022,524
london_1683000729742520798_20180101.jpg,1080,810,United Kingdom,638,106,751,159
london_1686089556220343014_20180106.jpg,1080,810,United Kingdom,292,0,683,328
london_1771466101256223798_20180504.jpg,1080,809,United Kingdom,812,112,880,240
london_1781841258769874514_20180518.jpg,1080,1337,United Kingdom,683,670,743,783
london_1787075992760398006_20180525.jpg,1080,1080,United Kingdom,821,262,909,422
london_1788705904747066270_20180527.jpg,1080,1080,United Kingdom,750,398,845,598
london_1799870861278524337_20180612.jpg,1080,942,United Kingdom,565,205,620,356
london_1804531075897907600_20180618.jpg,1080,720,United Kingdom,215,90,296,231
london_1828765317087048796_20180722.jpg,1080,1350,United Kingdom,773,333,852,479
london_1835987584027929490_20180801.jpg,1080,1350,United Kingdom,286,653,354,796
london_1846266774455110714_20180815.jpg,612,612,United Kingdom,306,473,389,532
london_1878783348831646915_20180929.jpg,750,557,United Kingdom,556,138,620,213
london_1931902435498147277_20181211.jpg,1080,1104,United Kingdom,234,266,324,436
london_1939527656085129336_20181221.jpg,1080,608,United Kingdom,596,149,668,220
miami_1182887631239415808_20160211.jpg,1080,1080,United Parcel Service,803,345,893,575
miami_1770553952829814135_20180502.jpg,1080,1350,United Parcel Service,811,574,871,683
miami_1286945479410047177_20160704.jpg,1080,1080,United Service Organizations,859,15,1024,116
houston_1515333972878647200_20170515.jpg,1080,1080,United States Citizenship and Immigration Services,156,184,258,289
la_1168923690951434622_20160123.jpg,480,480,United States Citizenship and Immigration Services,36,408,89,469
la_1719885649304459664_20180221.jpg,1080,1080,United States Citizenship and Immigration Services,591,323,766,508
miami_1411605584725263534_20161223.jpg,1080,1080,United States Citizenship and Immigration Services,359,128,471,232
phoenix_1806185009067781152_20180620.jpg,1080,1080,United States Citizenship and Immigration Services,249,90,397,263
houston_1844440742149659182_20180812.jpg,640,413,United States Department of State,59,226,131,293
la_2017_1645760621611867047_20171111.jpg,480,480,United States Department of State,243,38,345,147
charlotte_1760222687476407777_20180418.jpg,1080,810,United States Marine Corps,928,721,1070,801
miami_1792296385015357491_20180601.jpg,1080,1080,United States Olympic Committee,171,841,384,1053
chicago_1032273017630092101_20150719.jpg,1080,1080,United States Postal Service,157,898,234,968
la_1187830551403998716_20160218.jpg,1080,1080,United States Postal Service,0,684,136,800
la_2017_1521980550298405405_20170524.jpg,1080,810,United States Postal Service,31,141,269,412
houston_1632055635313321549_20171023.jpg,1080,1080,United States Soccer Federation,473,738,545,846
miami_1623325803814944501_20171011.jpg,1080,1080,United States Soccer Federation,689,207,862,428
sf_1314693219779270310_20160811.jpg,1080,1080,United Supermarkets,793,2,1057,157
chicago_1714899761357036405_20180214.jpg,1080,1080,United Township High School,112,836,203,925
chicago_1297126395139320612_20160718.jpg,1080,1080,Universal Orlando,89,675,291,776
la_1776830714201841647_20180511.jpg,1080,1350,Universal Pictures,297,115,674,315
sf_1353536345952103385_20161004.jpg,1080,1080,Universiti Putra Malaysia,268,325,477,417
houston_1622189769310364496_20171010.jpg,1080,1080,University of Alabama,677,459,745,523
miami_1443099208747842475_20170204.jpg,1080,1080,University of Florida,348,344,450,498
houston_1410394119070560216_20161221.jpg,1080,647,University of Houston,736,465,874,524
houston_1438074807324603242_20170129.jpg,1080,1080,University of Houston,852,393,930,473
houston_1442514233858137641_20170204.jpg,1080,1053,University of Houston,123,234,330,473
houston_1458139273912147511_20170225.jpg,1080,1080,University of Houston,92,477,678,643
houston_1612068819881493669_20170926.jpg,1080,1189,University of Houston,677,824,744,898
houston_1672966125405075643_20171219.jpg,1080,1350,University of Houston,333,2,415,130
houston_1744068826025436385_20180327.jpg,1080,1080,University of Houston,208,877,281,945
houston_1751550654357492169_20180406.jpg,1080,1350,University of Houston,962,51,1072,158
houston_1822554191353383497_20180713.jpg,480,543,University of Houston,327,241,365,286
houston_1874910313604535780_20180923.jpg,1080,1080,University of Houston,601,304,701,422
miami_1659945819825940413_20171201.jpg,750,750,University of Miami,232,360,343,445
chicago_1747535516587025842_20180401.jpg,1080,1088,University of Michigan,431,874,647,1040
houston_1765278862488130321_20180425.jpg,1080,1350,University of Michigan,404,256,477,335
london_1736165214665399128_20180316.jpg,640,640,University of Michigan,66,183,113,221
sf_1599133733867736883_20170908.jpg,1080,1080,University of Michigan,344,480,710,849
charlotte_1315418177794818223_20160812.jpg,1080,1080,University of North Carolina at Charlotte,791,585,911,680
la_2017_1578745413964230311_20170811.jpg,1080,718,University of Northern Colorado,391,266,451,323
la_1167865356241942414_20160122.jpg,640,640,University of Oregon,282,1,354,77
chicago_1743620919019944421_20180326.jpg,640,501,Univision,146,68,193,113
miami_1653383928223244572_20171122.jpg,1080,607,Univision,906,17,1042,172
miami_1719921521180600678_20180221.jpg,1080,1080,Univision,20,875,192,1021
houston_1669844867075607292_20171214.jpg,1080,1349,Univision Noticias,45,42,1028,1211
la_2017_1620660793811180152_20171007.jpg,1080,606,Univision Noticias,993,534,1054,596
miami_1650795567817654797_20171118.jpg,750,443,Univision Noticias,538,341,583,386
miami_1721099488363512710_20180223.jpg,1080,1350,Univision Noticias,220,367,295,447
sf_1823897525499149304_20180715.jpg,1080,1080,Univision Noticias,92,423,605,1031
charlotte_1918326903891539477_20181122.jpg,1080,1080,Urban Land Institute,630,707,773,776
charlotte_1924005197493196258_20181130.jpg,1080,1080,Utah Jazz,653,496,952,647
miami_1582866438220613382_20170816.jpg,1080,1350,VH1,105,42,280,139
miami_1864204929445345739_20180908.jpg,1080,810,VIPKID,352,53,533,122
miami_1379208265115869905_20161108.jpg,1080,1349,VTech,410,446,696,539
miami_1583134838260934195_20170817.jpg,1080,1080,Valentino SpA,337,175,608,324
chicago_1481534581521555786_20170330.jpg,1080,1080,Valspar,375,495,547,553
chicago_1537254118212791978_20170614.jpg,480,480,Valspar,104,203,177,230
cleveland_1538097277183206159_20170616.jpg,1080,1236,Vans,472,280,702,390
houston_1403148155578764021_20161211.jpg,1080,1350,Vans,916,704,1080,825
houston_1430286781530393393_20170118.jpg,1080,918,Vans,376,446,490,502
houston_1823015830957252548_20180714.jpg,1080,1350,Vans,243,495,381,565
la_1121654903642868195_20151119.jpg,750,750,Vans,263,92,424,200
london_1916947508297026249_20181120.jpg,1080,1350,Vans,293,435,523,535
miami_1164609796772710311_20160117.jpg,1080,1080,Vans,294,56,619,414
phoenix_1310350807312554283_20160805.jpg,1080,1080,Vans,92,173,202,232
phoenix_1840067322436283721_20180806.jpg,1080,1080,Vans,668,515,774,598
houston_1454598132397721083_20170220.jpg,750,750,Vatman,55,478,176,539
miami_1374225732217944543_20161101.jpg,1080,1350,Vatman,391,846,527,939
miami_1518144659540862663_20170519.jpg,1080,1080,Vatman,625,758,757,830
miami_1588674341141735553_20170824.jpg,1080,1350,Vatman,362,169,446,220
miami_1099907940743065739_20151020.jpg,1080,1080,Velocette,823,930,976,1012
chicago_1340422367947767829_20160916.jpg,1080,1349,Venum,283,1113,401,1185
houston_1277593976535406819_20160621.jpg,1080,1349,Venum,112,919,390,1069
la_2017_1658079340879383507_20171128.jpg,1080,1080,Venum,177,169,237,236
sf_1723385795949427405_20180226.jpg,1080,1350,Venum,938,258,992,328
houston_1719071129275735788_20180220.jpg,1080,1080,Verizon Wireless,166,88,433,148
houston_1728365627766601081_20180305.jpg,1080,1080,Verizon Wireless,122,86,326,150
houston_1285637449720421662_20160702.jpg,1080,1080,Versace,352,683,480,765
miami_1610363708519918820_20170923.jpg,750,750,Versace,264,214,448,318
miami_1863216045108962858_20180907.jpg,1080,1350,Versace,436,199,594,279
sf_1685775134945535323_20180105.jpg,1080,1350,Versace,197,1079,824,1295
houston_1873001487782025377_20180921.jpg,1080,607,Vertica,444,460,564,571
houston_1252482984755167867_20160517.jpg,1080,1349,Verve Records,542,409,610,478
phoenix_1710698473262432698_20180209.jpg,1080,1080,Vetements,247,606,511,686
chicago_1152432745302726672_20151231.jpg,1080,1350,Veuve Clicquot,582,914,820,1122
miami_1670098146994122383_20171215.jpg,1080,1080,Veuve Clicquot,89,41,265,153
sf_1717010927466699511_20180217.jpg,1080,1079,Veuve Clicquot,496,807,566,873
la_2017_1572755639929829126_20170802.jpg,750,750,Vice Media,32,661,290,707
sf_1337717850152006053_20160912.jpg,750,798,Vice Media,503,53,653,106
chicago_1717273807783334661_20180218.jpg,1080,1080,Victoria's Secret,276,0,819,97
phoenix_1484779628819591894_20170403.jpg,1080,1080,Villanova University,368,482,709,800
charlotte_1336469600820343336_20160910.jpg,1080,1080,Virginia Commonwealth University,443,444,632,534
houston_1444673902486792602_20170207.jpg,1080,1080,Visa Debit,692,580,814,638
charlotte_1820362869687002498_20180710.jpg,1080,1080,Visa Inc.,386,557,497,620
